kicks,kicks_prop,marks,marks_prop,handballs,handballs_prop,disposals,disposals_prop,effective_disposals,disposal_efficiency_percentage,goals,goals_prop,behinds,behinds_prop,tackles,tackles_prop,rebounds,inside_fifties,inside_fifties_prop,clearances,clearances_prop,clangers,free_kicks_for,free_kicks_against,contested_possessions,contested_possessions_prop,uncontested_possessions,uncontested_possessions_prop,contested_marks,contested_marks_prop,marks_inside_fifty,marks_inside_fifty_prop,one_percenters,bounces,goal_assists,goal_assists_prop,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers_prop,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,intercept_marks,marks_on_lead,pressure_acts,rating_points,score_launches,shots_at_goal,shots_at_goal_prop,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,match_outcome_Loss,match_outcome_Win,player_position_final_C,player_position_final_F,player_position_final_HB,player_position_final_HF,player_position_final_INT,player_position_final_RK,player_position_final_W,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
6,0.014814814814814815,5,0.02976190476190476,6,0.02197802197802198,12,0.017699115044247787,10,83,0,0,0,0,1,0.008130081300813009,0,1,0.00980392156862745,2,0.02666666666666667,1,0,0,4,0.013201320132013201,8,0.02168021680216802,1,0.03125,0,0,3,0,0,0,80,55,46,1,1,1,114,0.02097902097902098,2,0,0,3,1,0,3,4,0,2,1,1,4,3.4,1,0,0,3,28,8,11,74,0,0,0,0,148,1,0,0,0,0,0,0,0,0,-0.004347177688032389,David Astbury,0,15956,10,Richmond,2021,28,0
10,0.020366598778004074,3,0.012244897959183673,11,0.03914590747330961,21,0.027202072538860103,15,71,0,0,0,0,1,0.008547008547008548,3,3,0.02727272727272727,2,0.03125,4,0,0,8,0.030303030303030304,12,0.024691358024691357,0,0,0,0,1,1,0,0,75,65,62,0,2,2,343,0.02040816326530612,5,1,0,0,0,0,7,5,0,7,0,0,12,12,0,0,0,1,9,12,7,54,0,0,0,0,25,1,0,0,0,0,0,0,0,1,-0.0029752785339951515,Noah Anderson,0,15939,8,Gold Coast,2021,28,0
19,0.04121475054229935,7,0.034653465346534656,8,0.03076923076923077,27,0.03744798890429958,17,63,0,0,0,0,6,0.047244094488188976,2,7,0.06481481481481481,8,0.1038961038961039,5,2,2,12,0.046153846153846156,16,0.035955056179775284,0,0,0,0,2,0,1,0.043478260869565216,82,114,90,3,5,5,403,0.061068702290076333,5,1,0,0,0,0,11,9,1,4,1,0,23,3.8,2,1,0.018518518518518517,0,37,10,11,76,0,0,0,0,231,1,0,0,0,1,0,0,0,0,0.2278931587934494,Liam Shiels,0,15983,11,Hawthorn,2021,9,0
4,0.009456264775413711,3,0.015789473684210527,6,0.02654867256637168,10,0.015408320493066256,7,70,1,0.043478260869565216,0,0,2,0.017543859649122806,0,1,0.010309278350515464,1,0.012987012987012988,2,0,1,3,0.01195219123505976,7,0.01837270341207349,0,0,0,0,0,0,0,0,87,44,45,0,1,4,106,0.01680672268907563,1,2,0,0,0,0,3,2,2,3,0,0,15,5.3,0,1,0.0196078431372549,0,1,9,12,81,0,0,0,0,48,0,1,0,1,0,0,0,0,0,0.015430939383804798,Gryan Miers,0,15885,2,Geelong,2021,22,0
9,0.01935483870967742,5,0.02252252252252252,0,0,9,0.012129380053908356,9,100,0,0,0,0,1,0.009345794392523364,2,2,0.020202020202020204,0,0,0,0,0,1,0.0036363636363636364,8,0.017660044150110375,0,0,0,0,1,0,0,0,72,46,46,0,0,5,87,0,3,0,0,2,0,0,4,9,0,1,2,0,6,6.3,4,0,0,1,64,15,19,129,0,0,0,0,275,0,1,0,0,1,0,0,0,0,0.04499848932027817,Grant Birchall,0,15981,11,Brisbane Lions,2021,17,0
20,0.04640371229698376,5,0.029585798816568046,10,0.029498525073746312,30,0.03896103896103896,23,77,0,0,0,0,0,0,8,5,0.04950495049504951,1,0.011904761904761904,3,0,1,4,0.014285714285714285,16,0.03319502074688797,0,0,0,0,0,5,1,0.058823529411764705,84,92,98,0,1,3,742,0.025,4,0,1,1,0,0,6,13,0,4,0,0,15,9.2,1,0,0,0,11,6,14,90,1,1,2,0,76,0,1,0,0,1,0,0,0,0,0.5651037096977234,Bailey Dale,0,16055,18,Western Bulldogs,2021,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,-3,-5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,-0.4,0,0,0,0,2,6,14,90,0,0,0,0,65,0,1,0,0,0,0,0,0,1,0.00479961046949029,Ryan Clarke,0,15934,7,Sydney,2021,27,0
11,0.02702702702702703,6,0.05825242718446602,23,0.07903780068728522,34,0.04871060171919771,24,71,1,0.045454545454545456,0,0,3,0.022388059701492536,1,5,0.05102040816326531,7,0.09333333333333334,9,2,3,17,0.056291390728476824,18,0.049586776859504134,2,0.1,1,0.0625,2,0,0,0,90,108,116,1,6,4,229,0.046357615894039736,7,0,0,0,2,0,16,6,1,10,1,0,29,19,2,1,0.020833333333333332,0,10,11,10,71,0,1,8,0,226,1,0,1,0,0,0,0,0,0,2.177917957305908,Luke Parker,0,16029,15,Sydney,2021,2,2
10,0.023980815347721823,2,0.013245033112582781,3,0.010169491525423728,13,0.018258426966292134,8,62,0,0,2,0.09523809523809523,5,0.04504504504504504,0,5,0.04504504504504504,2,0.02531645569620253,2,0,2,4,0.01384083044982699,9,0.022004889975550123,0,0,0,0,0,0,0,0,75,58,50,1,1,4,380,0.030534351145038167,0,0,0,0,0,0,7,5,0,4,0,0,13,3,0,2,0.03773584905660377,0,2,9,10,69,0,0,0,0,7,1,0,0,0,0,0,0,0,1,9.699369547888637e-5,Chad Warner,0,15914,5,Sydney,2021,24,0
9,0.01991150442477876,6,0.030456852791878174,5,0.01893939393939394,14,0.019553072625698324,11,79,1,0.03571428571428571,0,0,3,0.02631578947368421,0,2,0.019230769230769232,4,0.05714285714285714,4,2,3,6,0.022388059701492536,9,0.020785219399538105,1,0.043478260869565216,1,0.04,10,0,1,0.05555555555555555,95,95,126,2,2,3,182,0.013888888888888888,2,0,0,1,1,1,9,6,0,3,0,0,18,18.9,1,1,0.01818181818181818,9,0,10,14,94,0,0,2,0,263,0,0,0,0,0,0,0,1,0,0.024266453459858894,Todd Goldstein,0,16017,13,North Melbourne,2021,13,0
12,0.026607538802660754,4,0.023391812865497075,8,0.026490066225165563,20,0.02656042496679947,15,75,0,0,1,0.038461538461538464,2,0.024691358024691357,0,3,0.02586206896551724,0,0,2,2,1,8,0.028070175438596492,12,0.027210884353741496,0,0,0,0,2,0,0,0,75,72,78,0,0,8,284,0.04225352112676056,3,0,0,0,2,0,6,7,0,6,0,1,13,8.8,1,1,0.015625,1,25,14,11,80,0,0,0,0,24,1,0,0,0,0,1,0,0,0,-0.01541130430996418,Lachie Fogarty,0,15875,1,Carlton,2021,36,0
11,0.02466367713004484,5,0.031446540880503145,3,0.01060070671378092,14,0.019204389574759947,12,86,0,0,0,0,1,0.00641025641025641,8,1,0.008928571428571428,1,0.012345679012345678,1,2,0,6,0.01904761904761905,5,0.0125,1,0.05,0,0,5,0,0,0,98,60,74,0,1,1,417,0.013888888888888888,7,0,0,3,0,0,3,9,0,3,2,0,5,10.9,1,0,0,4,25,6,9,60,0,0,0,0,189,1,0,0,0,0,0,0,0,0,0.047096386551856995,Lachie Henderson,0,15909,4,Geelong,2021,16,0
11,0.023965141612200435,7,0.03286384976525822,5,0.020161290322580645,16,0.02263083451202263,11,69,1,0.05263157894736842,0,0,1,0.009900990099009901,0,2,0.02040816326530612,0,0,5,0,1,3,0.011029411764705883,14,0.0319634703196347,0,0,0,0,1,0,0,0,83,71,49,0,0,3,261,0.040268456375838924,3,0,0,0,0,0,3,8,0,2,0,0,8,3.4,1,1,0.02,0,55,7,6,43,0,0,0,0,229,1,0,0,0,0,0,0,0,1,0.00713254464790225,Andrew Gaff,0,16032,15,West Coast,2021,25,0
5,0.012690355329949238,2,0.011764705882352941,3,0.011029411764705883,8,0.012012012012012012,4,50,0,0,2,0.08333333333333333,2,0.01680672268907563,0,3,0.02912621359223301,1,0.013513513513513514,4,1,2,5,0.018796992481203006,4,0.01020408163265306,1,0.05263157894736842,2,0.08,0,0,1,0.045454545454545456,72,35,43,0,1,5,187,0.034482758620689655,0,1,0,0,3,0,0,2,3,3,0,1,6,6.4,1,2,0.03389830508474576,0,12,13,13,91,0,0,0,0,149,1,0,0,1,0,0,0,0,0,-0.024374855682253838,Josh Jenkins,0,15878,1,Geelong,2021,40,0
7,0.0170316301703163,3,0.016574585635359115,4,0.013937282229965157,11,0.015759312320916905,6,55,0,0,1,0.058823529411764705,1,0.007462686567164179,5,3,0.026785714285714284,1,0.016129032258064516,0,0,0,6,0.02197802197802198,5,0.012048192771084338,1,0.037037037037037035,0,0,8,0,0,0,70,43,74,0,1,1,263,0.014492753623188406,3,0,0,2,0,0,5,4,1,4,1,0,9,10.4,0,1,0.019230769230769232,7,41,8,10,68,0,0,0,0,12,1,0,0,0,0,0,0,0,1,-0.004123422782868147,Lachie Young,0,15908,4,North Melbourne,2021,35,0
21,0.04656319290465632,5,0.029239766081871343,2,0.006622516556291391,23,0.03054448871181939,18,78,0,0,0,0,3,0.037037037037037035,9,4,0.034482758620689655,0,0,2,0,0,2,0.007017543859649123,12,0.027210884353741496,1,0.058823529411764705,0,0,2,0,0,0,88,94,100,0,0,3,716,0.014084507042253521,2,0,0,1,0,0,6,16,0,1,1,0,11,8.4,0,0,0,1,25,15,15,105,0,0,0,0,93,0,1,0,0,1,0,0,0,0,-0.1526177078485489,Jayden Short,0,15875,1,Richmond,2021,46,0
5,0.011389521640091117,4,0.01762114537444934,2,0.006191950464396285,7,0.009186351706036745,5,71,1,0.041666666666666664,1,0.058823529411764705,3,0.030612244897959183,0,1,0.01,1,0.01639344262295082,0,0,0,3,0.011764705882352941,3,0.005940594059405941,1,0.05,2,0.08333333333333333,0,0,0,0,50,54,53,1,0,3,125,0,3,0,0,1,0,0,6,4,0,2,2,0,14,7.7,1,2,0.04,0,0,11,12,83,0,0,0,0,31,0,0,0,0,0,0,0,1,0,0.039803117513656616,Mabior Chol,0,16098,23,Richmond,2021,17,0
19,0.04611650485436893,7,0.034482758620689655,0,0,19,0.026685393258426966,18,95,0,0,0,0,0,0,5,0,0,0,0,1,1,1,5,0.0228310502283105,9,0.018633540372670808,1,0.07142857142857142,0,0,3,0,0,0,89,76,92,0,0,2,242,0.02197802197802198,4,0,0,0,0,0,6,18,0,1,1,0,6,12,1,0,0,0,18,8,11,74,0,0,0,1,235,1,0,0,0,1,0,0,0,0,0.4417904019355774,Jack Ziebell,0,16057,18,North Melbourne,2021,8,0
10,0.023474178403755867,8,0.041666666666666664,3,0.01293103448275862,13,0.019756838905775075,8,62,0,0,0,0,2,0.022988505747126436,5,0,0,0,0,4,2,1,6,0.024489795918367346,8,0.020050125313283207,1,0.037037037037037035,0,0,10,0,0,0,96,67,82,0,0,1,162,0.032520325203252036,7,0,0,8,0,0,5,6,0,3,2,0,5,9.6,1,0,0,9,16,8,12,80,0,0,0,0,157,0,1,0,0,0,0,0,0,0,-0.03634516894817352,Liam Jones,0,16038,16,Carlton,2021,40,0
6,0.01366742596810934,5,0.021551724137931036,3,0.009900990099009901,9,0.012129380053908356,7,78,0,0,1,0.0625,0,0,0,4,0.04040404040404041,0,0,2,0,0,2,0.008771929824561403,7,0.013513513513513514,1,0.041666666666666664,0,0,5,0,2,0.10526315789473684,81,41,62,0,0,4,119,0.023255813953488372,1,0,0,0,2,1,1,4,1,1,1,1,8,6.4,0,1,0.02040816326530612,4,38,6,16,102,0,0,0,0,49,0,1,0,0,0,1,0,0,0,0.009887812659144402,Aaron Francis,0,16104,23,Essendon,2021,25,0
14,0.03255813953488372,10,0.05649717514124294,6,0.02197802197802198,20,0.02844950213371266,19,95,1,0.047619047619047616,0,0,2,0.013513513513513514,2,3,0.028037383177570093,0,0,3,0,1,2,0.006896551724137931,17,0.04187192118226601,0,0,0,0,2,0,0,0,88,95,94,0,0,4,291,0,5,0,1,2,0,0,5,13,0,2,2,0,10,7.5,1,1,0.023255813953488372,2,19,17,8,65,0,0,0,0,127,1,0,0,0,1,0,0,0,0,0.06708626449108124,Jake Kolodjashnij,0,16079,21,Geelong,2021,17,0
10,0.024213075060532687,5,0.0273224043715847,1,0.003367003367003367,11,0.015492957746478873,8,73,1,0.038461538461538464,0,0,2,0.018867924528301886,0,3,0.02857142857142857,0,0,3,4,3,6,0.023076923076923078,6,0.013793103448275862,2,0.10526315789473684,2,0.08333333333333333,0,0,0,0,95,56,66,0,0,3,254,0.022222222222222223,0,1,0,0,9,2,1,7,0,0,0,1,13,6.9,0,2,0.0425531914893617,0,64,6,8,54,0,0,0,0,101,1,0,0,0,0,1,0,0,0,0.026637783274054527,Matt Taberner,0,16086,21,Fremantle,2021,15,0
5,0.011235955056179775,4,0.0223463687150838,1,0.0031847133757961785,6,0.007905138339920948,4,67,2,0.08333333333333333,2,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,4,0.015037593984962405,3,0.006263048016701462,2,0.125,2,0.08333333333333333,2,0,0,0,59,44,57,0,0,5,74,0,0,0,0,0,2,2,3,3,1,1,0,0,6,6.4,0,4,0.09302325581395349,2,29,9,14,93,0,0,0,0,37,0,1,0,1,0,0,0,0,0,-0.039528340101242065,Max King,0,16083,21,St Kilda,2021,41,0
14,0.028925619834710745,5,0.020491803278688523,12,0.04152249134948097,26,0.03363518758085381,16,62,1,0.05263157894736842,0,0,10,0.09174311926605505,1,2,0.020618556701030927,12,0.17647058823529413,3,0,1,21,0.07664233576642336,4,0.008064516129032258,2,0.05405405405405406,2,0.1,1,0,1,0.07142857142857142,82,124,142,3,9,5,265,0.0136986301369863,6,3,0,0,0,0,10,5,4,16,0,1,23,23.1,2,1,0.024390243902439025,0,24,7,12,79,0,0,8,0,75,0,1,0,0,0,0,0,0,0,1.5291167497634888,Hugh Greenwood,0,15930,7,Gold Coast,2021,5,0
1,0.002257336343115124,0,0,1,0.0038022813688212928,2,0.0028328611898017,1,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.006622516556291391,0,0,0,0,0,0,0,0,11,5,1,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-1,0,0,0,0,10,11,12,83,0,0,0,0,296,0,1,1,0,0,0,0,0,0,-0.008772633038461208,Marc Murphy,0,16033,15,Carlton,2021,35,0
11,0.025522041763341066,9,0.04591836734693878,2,0.006622516556291391,13,0.017735334242837655,13,100,2,0.08695652173913043,0,0,2,0.018518518518518517,0,3,0.027522935779816515,1,0.012987012987012988,0,1,0,4,0.013745704467353952,9,0.02050113895216401,1,0.03225806451612903,2,0.08695652173913043,1,0,1,0.05555555555555555,76,85,108,0,1,6,293,0,0,0,0,0,1,0,2,11,1,1,0,6,16,14.9,0,2,0.044444444444444446,1,12,12,12,84,0,0,1,0,28,0,1,0,1,0,0,0,0,0,0.29799342155456543,Lachie Schultz,0,15917,5,Fremantle,2021,10,0
12,0.02654867256637168,4,0.02030456852791878,4,0.015151515151515152,16,0.0223463687150838,11,69,2,0.07142857142857142,1,0.07692307692307693,1,0.008771929824561403,0,2,0.019230769230769232,0,0,1,1,1,8,0.029850746268656716,11,0.025404157043879907,1,0.043478260869565216,1,0.04,2,0,2,0.1111111111111111,95,71,89,0,0,5,402,0.034722222222222224,2,0,0,0,6,2,4,7,3,6,0,0,15,15.1,0,4,0.07272727272727272,0,0,10,14,94,0,0,0,0,93,0,0,0,1,0,0,0,0,0,-0.019111212342977524,Harry Himmelberg,0,16017,13,Greater Western Sydney,2021,40,0
10,0.023310023310023312,4,0.020512820512820513,8,0.02888086642599278,18,0.025495750708215296,15,83,0,0,0,0,2,0.016129032258064516,2,5,0.05102040816326531,0,0,0,2,0,5,0.020242914979757085,12,0.02666666666666667,1,0.0625,0,0,4,1,0,0,69,68,82,0,0,3,359,0,5,1,1,2,0,0,3,8,0,2,1,0,9,11.8,1,0,0,3,98,20,18,128,0,0,0,0,28,0,1,0,0,1,0,0,0,0,-0.0981803610920906,Trent Rivers,0,16074,20,Melbourne,2021,44,0
7,0.016091954022988506,3,0.013215859030837005,1,0.004464285714285714,8,0.012139605462822459,4,50,1,0.04,0,0,0,0,0,1,0.009900990099009901,1,0.014285714285714285,4,1,2,2,0.008064516129032258,5,0.012531328320802004,0,0,1,0.047619047619047616,0,0,0,0,74,43,32,1,0,2,111,0.009009009009009009,0,0,0,0,3,0,0,4,0,1,0,1,5,0.6,0,2,0.041666666666666664,0,36,12,9,66,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0.007814626209437847,Tom De Koning,0,16023,14,Carlton,2021,25,0
6,0.013761467889908258,5,0.029239766081871343,4,0.0113314447592068,10,0.012674271229404309,5,50,0,0,1,0.058823529411764705,2,0.01639344262295082,1,0,0,0,0,3,0,1,5,0.016835016835016835,7,0.014056224899598393,1,0.041666666666666664,2,0.11764705882352941,1,0,0,0,89,47,30,0,0,2,31,0.02702702702702703,0,1,1,1,2,1,4,2,2,3,0,1,14,-4.8,0,3,0.06818181818181818,0,92,8,3,26,0,0,0,0,52,1,0,0,1,0,0,0,0,0,0.012912595644593239,Oscar Allen,0,16040,16,West Coast,2021,19,0
6,0.013953488372093023,5,0.02824858757062147,4,0.014652014652014652,10,0.01422475106685633,7,70,1,0.047619047619047616,1,0.058823529411764705,3,0.02027027027027027,0,2,0.018691588785046728,1,0.014084507042253521,3,0,2,10,0.034482758620689655,2,0.0049261083743842365,3,0.12,2,0.11764705882352941,0,0,0,0,98,57,86,0,1,6,156,0.02666666666666667,0,2,0,0,7,2,0,5,2,5,0,2,10,12.7,4,2,0.046511627906976744,0,19,17,8,65,1,1,0,0,297,1,0,0,1,0,0,0,0,0,-0.0762350782752037,Tom Hawkins,0,16079,21,Geelong,2021,46,0
4,0.009411764705882352,2,0.010416666666666666,3,0.010638297872340425,7,0.009900990099009901,7,100,0,0,0,0,1,0.008,3,2,0.021052631578947368,0,0,0,1,0,3,0.011152416356877323,6,0.01348314606741573,0,0,0,0,4,0,0,0,85,29,61,0,0,1,217,0.018867924528301886,5,0,1,2,0,0,10,4,0,2,2,0,10,9,1,0,0,4,16,11,11,77,0,0,0,0,4,1,0,0,0,0,0,0,0,0,-0.015341892838478088,Harry Edwards,0,15962,10,West Coast,2021,35,0
7,0.01580135440180587,4,0.018957345971563982,6,0.022813688212927757,13,0.018413597733711047,8,62,0,0,0,0,5,0.05154639175257732,1,2,0.019230769230769232,5,0.08333333333333333,1,1,0,7,0.02834008097165992,4,0.008830022075055188,0,0,1,0.034482758620689655,4,0,0,0,93,93,95,2,3,6,116,0.030534351145038167,5,0,0,3,1,0,7,3,0,4,2,1,14,11.5,5,1,0.0196078431372549,4,10,13,10,73,0,0,0,0,51,1,0,0,0,0,0,0,1,0,-0.03971018269658089,Reilly O'Brien,0,16033,15,Adelaide,2021,43,0
17,0.038202247191011236,4,0.027777777777777776,7,0.023026315789473683,24,0.03204272363150868,19,79,0,0,0,0,7,0.04964539007092199,4,4,0.041666666666666664,0,0,1,0,0,8,0.025,16,0.0387409200968523,0,0,0,0,2,0,0,0,82,105,116,0,0,1,483,0.03468208092485549,9,0,0,0,0,0,10,13,0,7,1,0,16,11.9,0,0,0,1,4,13,7,55,0,0,0,0,96,0,1,0,0,1,0,0,0,0,0.6356799602508545,Dan Houston,0,16082,21,Port Adelaide,2021,7,0
12,0.027649769585253458,3,0.01639344262295082,3,0.00967741935483871,15,0.020161290322580645,10,67,3,0.11538461538461539,0,0,0,0,1,7,0.06306306306306306,0,0,3,0,1,7,0.02422145328719723,9,0.019650655021834062,0,0,1,0.047619047619047616,3,0,1,0.05,85,66,78,0,0,7,482,0.02054794520547945,1,0,0,0,4,1,1,8,2,6,0,0,11,13.9,0,3,0.06521739130434782,2,27,7,11,73,0,0,0,0,63,1,0,0,1,0,0,0,0,0,-0.1444096863269806,Daniel Lloyd,0,16078,20,Greater Western Sydney,2021,44,0
15,0.03464203233256351,7,0.035897435897435895,8,0.0273972602739726,23,0.031724137931034485,14,61,0,0,0,0,0,0,0,1,0.009345794392523364,5,0.06944444444444445,4,1,2,17,0.06028368794326241,6,0.013856812933025405,4,0.12121212121212122,0,0,1,0,0,0,91,101,112,0,5,4,209,0.02112676056338028,6,0,0,0,3,0,8,9,0,12,4,0,19,16.6,3,0,0,1,19,6,16,102,0,0,4,0,55,0,1,0,0,0,0,0,1,0,0.6892583966255188,Reilly O'Brien,0,16065,19,Adelaide,2021,6,0
19,0.042600896860986545,5,0.031446540880503145,4,0.014134275618374558,23,0.03155006858710562,16,70,0,0,0,0,3,0.019230769230769232,8,2,0.017857142857142856,0,0,5,0,3,7,0.022222222222222223,11,0.0275,2,0.1,0,0,1,1,0,0,87,83,77,0,0,2,562,0.034722222222222224,11,1,0,3,0,0,8,12,0,5,4,0,12,12.7,2,0,0,0,25,13,12,85,0,1,2,0,110,0,1,0,0,1,0,0,0,0,0.3278450071811676,Christian Salem,0,15909,4,Melbourne,2021,10,0
9,0.020454545454545454,1,0.005405405405405406,3,0.011538461538461539,12,0.017142857142857144,10,83,1,0.038461538461538464,0,0,2,0.015503875968992248,1,2,0.017391304347826087,3,0.0410958904109589,2,1,1,4,0.013422818791946308,9,0.023195876288659795,0,0,1,0.047619047619047616,0,0,0,0,58,48,56,2,1,5,279,0.013245033112582781,0,0,0,0,0,0,4,8,0,3,0,1,12,9.7,1,1,0.01818181818181818,0,10,11,14,95,0,0,0,0,11,0,1,0,0,0,1,0,0,0,0.003170219250023365,Harry Schoenberg,0,15895,3,Adelaide,2021,27,0
4,0.009523809523809525,2,0.011235955056179775,7,0.021671826625386997,11,0.014804845222072678,8,73,0,0,0,0,4,0.027586206896551724,1,1,0.009708737864077669,2,0.022222222222222223,0,1,0,6,0.020338983050847456,5,0.01126126126126126,0,0,0,0,1,0,0,0,84,49,59,1,1,4,97,0,3,1,0,0,1,0,4,1,1,5,1,0,25,10.7,1,0,0,1,34,9,8,57,0,0,0,0,64,1,0,0,0,0,1,0,0,0,-0.005576105322688818,Nick Holman,0,15958,10,Gold Coast,2021,34,0
7,0.01647058823529412,4,0.022988505747126436,5,0.0176678445229682,12,0.01694915254237288,6,50,0,0,2,0.1111111111111111,1,0.007633587786259542,2,1,0.009523809523809525,1,0.011904761904761904,4,0,2,7,0.02280130293159609,5,0.012285012285012284,2,0.05714285714285714,1,0.05,0,0,0,0,85,43,39,0,1,4,138,0.02702702702702703,0,0,0,0,2,1,3,3,2,4,0,0,10,2.9,0,3,0.07317073170731707,0,19,6,8,54,0,1,0,0,131,1,0,0,1,0,0,0,0,0,0.0024095536209642887,Charlie Cameron,0,15904,4,Brisbane Lions,2021,29,0
18,0.04157043879907621,8,0.04060913705583756,7,0.02456140350877193,25,0.034818941504178275,11,44,0,0,0,0,3,0.033707865168539325,2,5,0.05102040816326531,0,0,9,0,2,7,0.026217228464419477,17,0.037444933920704845,0,0,0,0,2,0,2,0.09090909090909091,85,98,65,0,0,5,362,0.088,10,0,1,1,0,0,8,9,1,7,2,0,20,2.5,1,0,0,2,7,9,14,93,0,0,0,0,104,1,0,1,0,0,0,0,0,0,0.80342864990234375,Liam Duggan,0,15891,2,West Coast,2021,5,0
6,0.014285714285714285,2,0.011235955056179775,3,0.009287925696594427,9,0.012113055181695828,4,44,0,0,1,0.06666666666666667,4,0.027586206896551724,0,1,0.009708737864077669,1,0.011111111111111112,3,1,1,6,0.020338983050847456,4,0.009009009009009009,0,0,0,0,2,0,0,0,81,45,34,0,1,2,170,0.03816793893129771,1,1,0,0,2,1,8,3,2,4,0,0,17,-1.7,1,2,0.043478260869565216,0,34,9,8,57,0,0,0,0,22,1,0,0,1,0,0,0,0,0,0.004475031979382038,Izak Rankine,0,15958,10,Gold Coast,2021,24,0
6,0.014742014742014743,1,0.009708737864077669,7,0.024054982817869417,13,0.01862464183381089,10,77,1,0.045454545454545456,0,0,4,0.029850746268656716,0,4,0.04081632653061224,1,0.013333333333333334,3,0,1,4,0.013245033112582781,9,0.024793388429752067,0,0,0,0,3,0,0,0,84,54,70,0,1,5,265,0.033112582781456956,2,2,0,0,1,0,7,4,1,4,1,0,23,10.6,1,1,0.020833333333333332,2,10,9,12,81,0,0,0,0,32,0,1,0,0,0,0,0,0,1,0.015203958377242088,Kane Farrell,0,16029,15,Port Adelaide,2021,20,0
12,0.02696629213483146,3,0.01675977653631285,10,0.03184713375796178,22,0.028985507246376812,17,77,0,0,0,0,8,0.07142857142857142,2,2,0.018867924528301886,3,0.04225352112676056,3,2,1,10,0.03759398496240601,13,0.027139874739039668,0,0,0,0,0,2,1,0.07692307692307693,71,96,99,0,3,4,279,0.01948051948051948,5,0,0,0,0,0,10,8,0,7,0,0,21,12.1,1,1,0.023255813953488372,0,29,9,14,93,0,0,0,0,117,0,1,1,0,0,0,0,0,0,0.1448012739419937,Zak Jones,0,16083,21,St Kilda,2021,12,0
13,0.031862745098039214,5,0.029940119760479042,4,0.011940298507462687,17,0.02288021534320323,10,59,2,0.08333333333333333,0,0,1,0.009174311926605505,0,4,0.041237113402061855,3,0.04225352112676056,4,1,0,9,0.033582089552238806,6,0.01312910284463895,2,0.1111111111111111,3,0.1,3,0,2,0.10526315789473684,85,85,95,0,3,6,326,0.03278688524590164,1,0,0,0,0,0,5,8,2,6,0,1,17,10.3,2,3,0.061224489795918366,3,28,13,14,97,0,0,0,0,26,0,1,0,1,0,0,0,0,0,-0.15558640658855438,Peter Ladhams,0,16061,19,Port Adelaide,2021,43,0
8,0.01937046004842615,3,0.01639344262295082,9,0.030303030303030304,17,0.023943661971830985,10,59,2,0.07692307692307693,0,0,2,0.018867924528301886,3,1,0.009523809523809525,7,0.09210526315789473,6,1,1,11,0.04230769230769231,7,0.016091954022988506,1,0.05263157894736842,1,0.041666666666666664,5,0,0,0,79,92,120,2,5,8,197,0.022222222222222223,1,1,0,2,2,0,5,4,0,2,0,0,13,18.7,3,2,0.0425531914893617,3,64,10,18,118,0,0,2,0,75,0,1,0,0,0,0,0,1,0,0.25951895117759705,Oscar McInerney,0,16086,21,Brisbane Lions,2021,8,0
11,0.025,5,0.02702702702702703,7,0.026923076923076925,18,0.025714285714285714,12,67,1,0.038461538461538464,1,0.047619047619047616,5,0.03875968992248062,0,3,0.02608695652173913,0,0,3,2,1,10,0.03355704697986577,6,0.015463917525773196,2,0.07692307692307693,0,0,1,0,0,0,76,88,88,0,0,5,183,0.019867549668874173,5,1,0,0,1,0,5,7,1,7,0,0,17,11.4,2,2,0.03636363636363636,0,10,13,12,85,0,0,0,0,54,1,0,0,1,0,0,0,0,0,-0.05751641467213631,Darcy MacPherson,0,15895,3,Gold Coast,2021,44,0
19,0.04212860310421286,5,0.03546099290780142,7,0.024054982817869417,26,0.03504043126684636,16,62,0,0,0,0,6,0.041666666666666664,3,5,0.046296296296296294,5,0.0641025641025641,6,1,1,11,0.034482758620689655,12,0.030848329048843187,0,0,1,0.05555555555555555,1,0,1,0.08333333333333333,81,108,101,3,2,5,480,0.03015075376884422,7,1,0,0,0,0,12,9,0,10,0,0,23,17.4,2,0,0,0,57,12,15,102,0,1,0,1,190,0,1,1,0,0,0,0,0,0,0.5157844424247742,Dayne Zorko,0,15916,5,Brisbane Lions,2021,8,0
