kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,match_margin,team_behinds,team_goals,team_score,aa_team,aa_squad,coaches_votes,captain,num_games,rolling_avg_games_polled,kicks_prop,marks_prop,handballs_prop,disposals_prop,goals_prop,behinds_prop,tackles_prop,inside_fifties_prop,clearances_prop,contested_possessions_prop,uncontested_possessions_prop,contested_marks_prop,marks_inside_fifty_prop,goal_assists_prop,turnovers_prop,shots_at_goal_prop,match_outcome_Loss,match_outcome_Win,player_position_BPR,player_position_C,player_position_CHB,player_position_CHF,player_position_FB,player_position_FF,player_position_FPL,player_position_FPR,player_position_HBFL,player_position_HBFR,player_position_HFFL,player_position_HFFR,player_position_INT,player_position_R,player_position_RK,player_position_RR,player_position_SUB,player_position_WL,player_position_WR,pred,player_name,brownlow_votes,match_id,match_round,player_team,season,pred_rank,predicted_votes
10,4,2,12,9,75,1,2,1,1,2,1,0,1,1,0,4,8,0,3,0,1,1,67,60,89,0,0,5,163,1,3,0,0,0,0,0,2,7,1,3,0,14.3,1,1,4,4.5,7,1,4,0,18,7,11,73,0,0,0,0,28,0,0.028011204481792718,0.022988505747126436,0.010101010101010102,0.021621621621621623,0.05263157894736842,0.16666666666666666,0.0136986301369863,0.0136986301369863,0,0.01990049751243781,0.0226628895184136,0,0.10714285714285714,0.08333333333333333,0.009615384615384616,0.09523809523809523,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0019449482206255198,Josh Battle,0,15719,5,St Kilda,2020,20,0
14,3,5,19,14,74,0,0,22,3,0,5,7,0,4,0,12,7,2,0,2,0,0,89,99,128,2,5,5,397,4,3,0,0,0,0,0,3,9,0,2,3,44.9,0,0,9,17.3,49,4,0,1,18,7,11,73,0,0,7,0,38,0.12121212121212122,0.0392156862745098,0.017241379310344827,0.025252525252525252,0.03423423423423423,0,0,0.0410958904109589,0.0684931506849315,0.14583333333333334,0.05970149253731343,0.019830028328611898,0.07407407407407407,0,0,0.038461538461538464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.407117486000061,Rowan Marshall,2,15719,5,St Kilda,2020,2,2
11,3,2,13,10,77,2,0,0,1,1,4,2,1,0,0,3,11,0,1,3,0,0,78,62,97,2,0,2,329,3,0,0,0,0,0,0,7,8,1,2,0,0,0,0,13,14.7,0,0,3,2,18,7,8,55,0,0,0,0,25,0.05,0.03081232492997199,0.017241379310344827,0.010101010101010102,0.023423423423423424,0.10526315789473684,0,0.0136986301369863,0.0547945205479452,0.041666666666666664,0.014925373134328358,0.031161473087818695,0,0.03571428571428571,0,0.028846153846153848,0.07142857142857142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.013834094628691673,Will Setterfield,0,15719,5,Carlton,2020,13,0
2,1,2,4,3,75,0,0,0,1,0,1,0,3,1,1,5,0,1,0,2,0,0,79,15,25,0,0,1,33,1,1,1,0,0,0,0,0,1,3,3,0,0,0,0,3,1,0,0,1,2,18,7,8,55,0,0,0,0,38,0.02857142857142857,0.0056022408963585435,0.005747126436781609,0.010101010101010102,0.007207207207207207,0,0,0.0136986301369863,0.0136986301369863,0,0.024875621890547265,0,0.037037037037037035,0,0,0.009615384615384616,0.023809523809523808,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.008243214339018e-4,Harry McKay,0,15719,5,Carlton,2020,33,0
6,4,4,10,10,100,0,0,0,3,3,1,0,5,0,4,2,8,0,0,0,0,0,86,38,55,0,0,1,150,2,3,0,1,1,0,0,6,6,0,2,0,0,1,0,13,0.3,0,0,0,0,18,7,11,73,0,0,0,0,34,0,0.01680672268907563,0.022988505747126436,0.020202020202020204,0.018018018018018018,0,0,0.0410958904109589,0.0136986301369863,0,0.009950248756218905,0.0226628895184136,0,0,0,0.019230769230769232,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.002037347061559558,Hunter Clark,0,15719,5,St Kilda,2020,37,0
13,9,7,20,18,90,0,0,0,1,4,3,0,2,0,0,2,16,0,0,2,0,0,86,84,119,0,0,6,461,3,7,0,0,0,0,0,3,12,0,2,0,0,4,0,6,12.3,0,1,0,2,18,7,11,73,0,0,4,0,22,0,0.036414565826330535,0.05172413793103448,0.03535353535353535,0.036036036036036036,0,0,0.0136986301369863,0.0410958904109589,0,0.009950248756218905,0.0453257790368272,0,0,0,0.028846153846153848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08966172486543655,Nick Coffield,0,15719,5,St Kilda,2020,6,0
9,7,3,12,8,67,0,0,0,1,1,2,0,1,1,0,2,11,1,0,0,0,0,76,59,55,0,0,1,176,1,4,0,0,1,0,0,2,5,0,0,0,0,4,0,3,0.5,0,0,0,0,18,7,11,73,0,0,0,0,21,0,0.025210084033613446,0.040229885057471264,0.015151515151515152,0.021621621621621623,0,0,0.0136986301369863,0.0273972602739726,0,0.009950248756218905,0.031161473087818695,0.037037037037037035,0,0,0.009615384615384616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005285744555294514,Ben Paton,0,15719,5,St Kilda,2020,17,0
8,4,3,11,9,82,1,0,0,2,0,3,0,1,0,0,3,8,0,1,0,0,1,82,56,78,0,0,3,229,1,1,1,0,0,1,0,3,6,2,3,0,0,0,0,13,7.5,0,1,1,0,18,7,8,55,0,0,0,0,26,0,0.022408963585434174,0.022988505747126436,0.015151515151515152,0.01981981981981982,0.05263157894736842,0,0.0273972602739726,0.0410958904109589,0,0.014925373134328358,0.0226628895184136,0,0.03571428571428571,0.08333333333333333,0.009615384615384616,0.023809523809523808,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4.5286802924238145e-4,Michael Gibbons,0,15719,5,Carlton,2020,28,0
9,3,4,13,9,69,0,0,0,0,0,1,0,2,0,0,4,9,0,0,0,0,0,79,44,58,0,0,1,205,3,4,0,1,1,1,0,6,5,0,4,0,0,0,1,8,2.8,0,0,0,0,18,7,8,55,0,0,0,0,27,0.18181818181818182,0.025210084033613446,0.017241379310344827,0.020202020202020204,0.023423423423423424,0,0,0,0.0136986301369863,0,0.01990049751243781,0.025495750708215296,0,0,0,0.028846153846153848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-8.662162581458688e-4,Sam Walsh,0,15719,5,Carlton,2020,32,0
12,5,6,18,16,89,0,0,0,0,5,1,1,1,0,1,5,10,2,0,1,0,0,83,60,113,0,1,3,204,3,5,0,0,1,0,0,3,10,0,3,0,0,2,0,6,9.2,0,1,0,1,18,7,11,73,0,0,1,0,27,0,0.03361344537815126,0.028735632183908046,0.030303030303030304,0.032432432432432434,0,0,0,0.0136986301369863,0.020833333333333332,0.024875621890547265,0.028328611898016998,0.07407407407407407,0,0,0.028846153846153848,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054476380348205566,Callum Wilkie,0,15719,5,St Kilda,2020,7,0
5,2,1,6,5,83,2,0,0,0,0,1,0,0,1,0,6,0,2,2,2,0,1,85,36,86,0,0,3,119,1,2,0,0,0,1,0,0,4,2,3,0,0,0,0,8,15.4,3,1,2,2,18,7,11,73,0,0,0,0,5,0,0.014005602240896359,0.011494252873563218,0.005050505050505051,0.010810810810810811,0.10526315789473684,0,0,0.0136986301369863,0,0.029850746268656716,0,0.07407407407407407,0.07142857142857142,0.08333333333333333,0.009615384615384616,0.047619047619047616,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001116795465350151,Max King,0,15719,5,St Kilda,2020,24,0
6,1,3,9,7,78,1,1,0,1,0,2,0,1,1,1,5,6,0,0,3,0,0,71,36,59,0,0,7,172,0,3,0,0,0,0,0,7,5,0,2,0,0,0,0,20,8.8,0,1,2,1,18,7,8,55,0,0,0,0,2,0,0.01680672268907563,0.005747126436781609,0.015151515151515152,0.016216216216216217,0.05263157894736842,0.08333333333333333,0.0136986301369863,0.0273972602739726,0,0.024875621890547265,0.0169971671388102,0,0,0,0,0.047619047619047616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.001656659529544413,Sam Philp,0,15719,5,Carlton,2020,35,0
8,5,14,22,18,82,0,0,0,3,0,5,2,1,2,0,7,15,0,0,0,0,0,80,81,84,1,1,4,260,1,3,1,0,0,0,0,7,5,0,3,0,0,1,0,13,8.8,0,1,0,0,15,6,7,48,0,1,0,1,306,0.3249097472924188,0.023809523809523808,0.03968253968253968,0.05511811023622047,0.03728813559322034,0,0,0.02608695652173913,0.06578947368421052,0.030303030303030304,0.028925619834710745,0.04297994269340974,0,0,0,0.008547008547008548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06060213968157768,Scott Pendlebury,0,15720,5,Collingwood,2020,9,0
4,1,3,7,6,86,1,0,0,1,0,1,0,2,0,1,0,7,0,0,1,0,1,79,28,41,0,0,2,145,2,0,0,1,1,1,0,8,3,0,0,0,0,0,0,9,4.7,0,0,1,1,15,6,7,48,0,0,0,0,222,0.01507537688442211,0.011904761904761904,0.007936507936507936,0.011811023622047244,0.011864406779661017,0.058823529411764705,0,0.008695652173913044,0.013157894736842105,0,0,0.02005730659025788,0,0,0.08333333333333333,0.017094017094017096,0.034482758620689655,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.0019911169074475765,Travis Varcoe,0,15720,5,Collingwood,2020,37,0
10,3,4,14,9,64,0,0,0,1,2,2,0,1,1,0,4,7,1,0,2,0,0,73,52,72,0,0,1,192,2,8,0,1,1,0,0,5,5,0,1,0,0,2,0,8,7.8,0,0,0,1,15,6,7,48,0,0,0,0,222,0.03015075376884422,0.02976190476190476,0.023809523809523808,0.015748031496062992,0.023728813559322035,0,0,0.008695652173913044,0.02631578947368421,0,0.01652892561983471,0.02005730659025788,0.08333333333333333,0,0,0.017094017094017096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.003979732748121023,Chris Mayne,0,15720,5,Collingwood,2020,17,0
6,6,5,11,9,82,0,0,0,1,2,0,0,2,1,0,5,6,1,0,6,0,0,94,51,78,0,0,0,38,2,8,0,0,2,0,0,2,5,0,3,0,0,4,0,2,7.3,0,0,0,6,15,3,10,63,0,0,3,0,196,0.02631578947368421,0.017857142857142856,0.047619047619047616,0.01968503937007874,0.01864406779661017,0,0,0.008695652173913044,0,0,0.02066115702479339,0.017191977077363897,0.08333333333333333,0,0,0.017094017094017096,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061838485300540924,Cale Hooker,0,15720,5,Essendon,2020,7,0
11,7,6,17,15,88,0,0,0,1,2,1,0,0,1,0,4,12,0,0,4,0,0,94,71,89,0,0,0,223,2,6,0,2,5,0,0,6,9,0,2,0,0,1,0,6,7.6,0,0,0,3,15,3,10,63,0,0,0,0,183,0.09770114942528736,0.03273809523809524,0.05555555555555555,0.023622047244094488,0.0288135593220339,0,0,0.008695652173913044,0.013157894736842105,0,0.01652892561983471,0.034383954154727794,0,0,0,0.017094017094017096,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.008053679950535297,Michael Hurley,0,15720,5,Essendon,2020,43,0
1,1,1,2,1,50,1,0,0,1,0,0,1,0,0,0,2,1,0,1,1,0,0,79,18,26,0,1,1,21,1,0,0,0,0,1,0,2,1,1,1,0,0,0,0,10,3,0,0,1,0,15,3,10,63,0,0,0,0,211,0.09803921568627451,0.002976190476190476,0.007936507936507936,0.003937007874015748,0.003389830508474576,0.058823529411764705,0,0.008695652173913044,0,0.015151515151515152,0.008264462809917356,0.0028653295128939827,0,0.05555555555555555,0,0.008547008547008548,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.505023338831961e-5,David Zaharakis,0,15720,5,Essendon,2020,29,0
4,2,1,5,3,60,1,0,0,0,0,0,1,4,1,2,4,2,0,1,2,0,0,73,21,22,0,1,1,64,3,0,0,0,0,4,2,0,2,2,2,0,0,0,0,5,2.2,4,0,3,1,15,3,10,63,0,0,0,0,81,0.039473684210526314,0.011904761904761904,0.015873015873015872,0.003937007874015748,0.00847457627118644,0.058823529411764705,0,0,0,0.015151515151515152,0.01652892561983471,0.0057306590257879654,0,0.05555555555555555,0,0.02564102564102564,0.10344827586206896,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.505023338831961e-5,Shaun McKernan,0,15720,5,Essendon,2020,30,0
3,6,5,8,8,100,0,0,0,0,2,0,0,0,0,0,3,7,1,0,7,0,0,95,37,63,0,0,2,78,0,4,0,0,3,0,0,2,3,0,1,0,0,1,0,2,8.3,0,0,0,6,15,6,7,48,0,0,0,0,167,0,0.008928571428571428,0.047619047619047616,0.01968503937007874,0.013559322033898305,0,0,0,0,0,0.012396694214876033,0.02005730659025788,0.08333333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023342296481132507,Jordan Roughead,0,15720,5,Collingwood,2020,18,0
6,3,7,13,11,85,0,0,0,2,0,3,0,0,0,0,2,11,0,1,1,0,1,82,49,65,0,0,5,251,0,2,1,0,0,0,0,2,4,0,2,0,0,0,0,8,6.7,0,2,0,0,15,6,7,48,0,0,0,0,124,0.05309734513274336,0.017857142857142856,0.023809523809523808,0.027559055118110236,0.022033898305084745,0,0,0.017391304347826087,0.039473684210526314,0,0.008264462809917356,0.03151862464183381,0,0.05555555555555555,0.08333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.418124539777637e-4,Will Hoskin-Elliott,0,15720,5,Collingwood,2020,32,0
19,4,10,29,20,69,1,0,0,5,2,6,6,2,0,1,12,15,0,0,1,0,1,77,112,156,3,3,7,570,4,3,1,0,0,0,0,12,14,2,10,0,0,0,0,18,17.8,0,3,1,0,15,3,10,63,0,0,10,0,161,0.15436241610738255,0.05654761904761905,0.031746031746031744,0.03937007874015748,0.04915254237288136,0.058823529411764705,0,0.043478260869565216,0.07894736842105263,0.09090909090909091,0.049586776859504134,0.04297994269340974,0,0,0.08333333333333333,0.03418803418803419,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.494346857070923,Dylan Shiel,3,15720,5,Essendon,2020,1,3
10,1,3,13,7,54,0,0,0,6,2,1,3,0,1,0,3,10,0,0,1,0,0,80,64,70,1,2,2,208,4,0,1,0,0,0,0,10,5,0,1,0,0,0,0,27,7.5,0,0,0,0,15,3,10,63,0,0,0,0,142,0.0661764705882353,0.02976190476190476,0.007936507936507936,0.011811023622047244,0.022033898305084745,0,0,0.05217391304347826,0.013157894736842105,0.045454545454545456,0.012396694214876033,0.02865329512893983,0,0,0,0.03418803418803419,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.989419486373663e-4,Devon Smith,0,15720,5,Essendon,2020,25,0
5,2,1,6,4,67,1,1,0,7,0,1,0,2,1,2,2,3,0,1,2,0,0,80,53,79,0,0,2,134,4,1,5,0,0,1,0,3,3,0,1,0,0,0,2,15,4.3,0,1,2,0,15,3,10,63,0,0,0,0,52,0.022222222222222223,0.01488095238095238,0.015873015873015872,0.003937007874015748,0.010169491525423728,0.058823529411764705,0.125,0.06086956521739131,0.013157894736842105,0,0.008264462809917356,0.008595988538681949,0,0.05555555555555555,0,0.03418803418803419,0.06896551724137931,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.002259767148643732,Jacob Townsend,0,15720,5,Essendon,2020,40,0
19,2,11,30,12,40,0,2,0,5,5,1,3,2,1,1,18,11,0,1,0,0,0,74,105,119,1,2,3,277,4,2,0,0,0,1,0,8,5,4,15,0,0,0,0,11,3.6,0,0,3,0,15,6,7,48,0,0,0,0,164,0.2229299363057325,0.05654761904761905,0.015873015873015872,0.04330708661417323,0.05084745762711865,0,0.25,0.043478260869565216,0.013157894736842105,0.045454545454545456,0.0743801652892562,0.03151862464183381,0,0.05555555555555555,0,0.03418803418803419,0.10344827586206896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.12089764326810837,Adam Treloar,1,15720,5,Collingwood,2020,44,0
7,1,6,13,7,54,0,0,0,4,2,0,0,1,1,0,1,12,0,0,5,0,0,86,53,68,0,0,3,76,1,3,0,0,1,0,0,14,3,0,0,0,0,1,0,21,6.4,0,1,0,3,15,6,7,48,0,0,0,0,139,0.0234375,0.020833333333333332,0.007936507936507936,0.023622047244094488,0.022033898305084745,0,0,0.034782608695652174,0,0,0.004132231404958678,0.034383954154727794,0,0,0,0.008547008547008548,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0020550433546304703,Jack Crisp,0,15720,5,Collingwood,2020,39,0
10,4,7,17,14,82,0,0,0,6,1,4,4,1,0,1,6,11,0,0,1,0,2,86,77,103,3,1,5,242,0,3,2,0,0,0,0,6,7,1,4,0,0,0,1,13,15.5,0,1,0,0,15,6,7,48,1,1,0,0,137,0.1349206349206349,0.02976190476190476,0.031746031746031744,0.027559055118110236,0.0288135593220339,0,0,0.05217391304347826,0.05263157894736842,0.06060606060606061,0.024793388429752067,0.03151862464183381,0,0,0.16666666666666666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01111582014709711,Taylor Adams,0,15720,5,Collingwood,2020,13,0
6,2,5,11,6,55,0,0,13,5,2,1,6,4,2,3,12,2,1,0,11,0,0,93,60,110,2,4,3,142,4,2,2,0,2,2,0,6,3,0,7,4,18.1,0,0,14,12,72,3,0,8,15,3,10,63,0,0,0,0,42,0,0.017857142857142856,0.015873015873015872,0.01968503937007874,0.01864406779661017,0,0,0.043478260869565216,0.013157894736842105,0.09090909090909091,0.049586776859504134,0.0057306590257879654,0.08333333333333333,0,0,0.03418803418803419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.015226848423480988,Andrew Phillips,0,15720,5,Essendon,2020,11,0
5,3,4,9,7,78,0,0,0,1,0,0,0,1,0,0,5,5,0,1,3,1,0,80,36,55,0,0,3,104,1,1,1,0,0,1,1,5,4,2,4,0,0,0,1,12,9.3,0,0,0,1,15,6,7,48,0,0,0,0,110,0.09,0.01488095238095238,0.023809523809523808,0.015748031496062992,0.015254237288135594,0,0,0.008695652173913044,0,0,0.02066115702479339,0.014326647564469915,0,0.05555555555555555,0,0.008547008547008548,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.001769730937667191,Jamie Elliott,0,15720,5,Collingwood,2020,36,0
8,3,2,10,6,60,3,0,0,7,0,2,2,3,2,1,6,5,0,2,0,0,0,80,82,95,2,0,3,251,4,2,4,0,0,0,0,5,5,0,4,0,0,0,1,20,13,0,0,3,0,15,3,10,63,0,0,4,0,132,0.06557377049180328,0.023809523809523808,0.023809523809523808,0.007874015748031496,0.01694915254237288,0.17647058823529413,0,0.06086956521739131,0.02631578947368421,0.030303030303030304,0.024793388429752067,0.014326647564469915,0,0.1111111111111111,0,0.03418803418803419,0.10344827586206896,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30873778462409973,Jake Stringer,2,15720,5,Essendon,2020,3,1
7,2,13,20,16,80,0,0,37,6,1,3,10,2,5,2,16,5,1,0,1,0,1,93,113,151,0,10,3,203,4,2,1,1,2,3,0,7,4,1,8,11,52.9,0,0,10,17.2,70,2,0,1,15,6,7,48,0,0,2,0,137,0.192,0.020833333333333332,0.015873015873015872,0.051181102362204724,0.03389830508474576,0,0,0.05217391304347826,0.039473684210526314,0.15151515151515152,0.06611570247933884,0.014326647564469915,0.08333333333333333,0,0.08333333333333333,0.03418803418803419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.989530622959137,Brodie Grundy,0,15720,5,Collingwood,2020,2,2
8,4,3,11,9,82,0,0,0,2,1,2,0,2,0,1,2,9,0,0,3,0,0,81,47,53,0,0,0,199,2,3,0,0,1,0,0,4,6,0,2,0,0,1,0,5,3.7,0,0,0,2,15,3,10,63,0,0,0,0,80,0,0.023809523809523808,0.031746031746031744,0.011811023622047244,0.01864406779661017,0,0,0.017391304347826087,0.02631578947368421,0,0.008264462809917356,0.025787965616045846,0,0,0,0.017094017094017096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5633550356142223e-4,Martin Gleeson,0,15720,5,Essendon,2020,27,0
7,4,2,9,8,89,0,0,0,1,3,0,0,3,0,1,2,7,0,0,2,0,0,73,38,46,0,0,0,196,2,1,0,0,0,0,0,8,6,0,2,0,0,0,1,11,0.7,0,0,0,2,15,3,10,63,0,0,0,0,78,0.0821917808219178,0.020833333333333332,0.031746031746031744,0.007874015748031496,0.015254237288135594,0,0,0.008695652173913044,0,0,0.008264462809917356,0.02005730659025788,0,0,0,0.017094017094017096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0018318765796720982,Orazio Fantasia,0,15720,5,Essendon,2020,21,0
11,4,7,18,13,72,0,0,0,2,2,4,1,1,0,0,3,13,0,0,3,0,0,83,67,80,0,1,1,245,4,2,0,0,0,0,0,5,7,0,3,0,0,0,0,12,6.2,0,0,0,2,15,3,10,63,0,0,0,0,96,0.04395604395604396,0.03273809523809524,0.031746031746031744,0.027559055118110236,0.030508474576271188,0,0,0.017391304347826087,0.05263157894736842,0.015151515151515152,0.012396694214876033,0.03724928366762178,0,0,0,0.03418803418803419,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017920269165188074,Adam Saad,0,15720,5,Essendon,2020,23,0
14,2,7,21,11,52,0,2,0,2,1,4,2,3,1,1,9,13,0,0,2,1,0,85,70,85,1,1,4,450,7,3,0,0,0,5,0,4,5,2,5,0,0,0,0,10,6.7,0,0,2,1,15,6,7,48,0,0,0,0,93,0.12048192771084337,0.041666666666666664,0.015873015873015872,0.027559055118110236,0.03559322033898305,0,0.25,0.017391304347826087,0.05263157894736842,0.030303030303030304,0.0371900826446281,0.03724928366762178,0,0,0,0.05982905982905983,0.06896551724137931,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.010473472997546196,Jordan De Goey,0,15720,5,Collingwood,2020,14,0
10,6,6,16,10,63,0,0,0,1,2,1,1,3,0,1,7,10,1,1,1,0,0,80,61,72,0,1,2,289,3,2,0,0,0,0,0,7,5,2,6,0,0,1,0,14,7.7,0,2,1,0,15,3,10,63,0,0,0,0,69,0.015625,0.02976190476190476,0.047619047619047616,0.023622047244094488,0.02711864406779661,0,0,0.008695652173913044,0.013157894736842105,0.015151515151515152,0.028925619834710745,0.02865329512893983,0.08333333333333333,0.05555555555555555,0,0.02564102564102564,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004719221498817205,Kyle Langford,0,15720,5,Essendon,2020,16,0
9,2,15,24,15,63,0,0,0,3,4,1,1,1,1,0,13,11,0,0,3,0,1,85,76,116,0,1,2,287,2,9,0,0,1,0,0,4,5,0,11,0,0,0,0,7,12.1,0,0,0,1,15,6,7,48,0,1,0,0,102,0.01098901098901099,0.026785714285714284,0.015873015873015872,0.05905511811023622,0.04067796610169491,0,0,0.02608695652173913,0.013157894736842105,0.015151515151515152,0.05371900826446281,0.03151862464183381,0,0,0.08333333333333333,0.017094017094017096,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04633637145161629,Brayden Maynard,0,15720,5,Collingwood,2020,10,0
7,4,4,11,9,82,0,0,0,2,3,0,0,2,1,1,3,9,0,0,7,0,0,91,47,69,0,0,2,162,2,4,0,1,1,0,0,3,5,0,2,0,0,1,0,5,6.2,0,2,0,7,15,6,7,48,1,1,0,0,76,0.014492753623188406,0.020833333333333332,0.031746031746031744,0.015748031496062992,0.01864406779661017,0,0,0.017391304347826087,0,0,0.012396694214876033,0.025787965616045846,0,0,0,0.017094017094017096,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0019974964670836926,Darcy Moore,0,15720,5,Collingwood,2020,20,0
4,2,2,6,5,83,0,0,0,3,0,1,0,1,0,1,1,5,1,1,2,0,2,74,31,52,0,0,2,96,0,0,1,0,0,3,2,3,4,0,0,0,0,0,0,9,6.8,0,0,0,2,15,3,10,63,0,0,0,0,42,0,0.011904761904761904,0.015873015873015872,0.007874015748031496,0.010169491525423728,0,0,0.02608695652173913,0.013157894736842105,0,0.004132231404958678,0.014326647564469915,0.08333333333333333,0.05555555555555555,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0012842541327700019,Jayden Laverde,0,15720,5,Essendon,2020,24,0
8,4,4,12,9,75,0,0,0,2,0,0,0,1,1,1,3,8,0,0,8,0,0,84,50,69,0,0,0,78,1,7,0,0,3,0,0,8,6,0,2,0,0,3,0,8,4.6,0,0,0,7,15,6,7,48,0,0,0,0,39,0.02631578947368421,0.023809523809523808,0.031746031746031744,0.015748031496062992,0.020338983050847456,0,0,0.017391304347826087,0,0,0.012396694214876033,0.022922636103151862,0,0,0,0.008547008547008548,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002231757855042815,Matthew Scharenberg,0,15720,5,Collingwood,2020,19,0
7,3,3,10,7,70,2,1,0,7,0,0,2,3,1,3,7,4,1,1,3,0,0,81,69,103,0,2,3,115,2,1,3,0,0,0,0,6,5,3,4,0,0,0,0,16,12.4,0,1,3,1,15,3,10,63,0,0,1,0,93,0.08045977011494253,0.020833333333333332,0.023809523809523808,0.011811023622047244,0.01694915254237288,0.11764705882352941,0.125,0.06086956521739131,0,0.030303030303030304,0.028925619834710745,0.011461318051575931,0.08333333333333333,0.05555555555555555,0,0.017094017094017096,0.10344827586206896,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06150243058800697,Anthony McDonald-Tipungwuti,0,15720,5,Essendon,2020,8,0
5,3,7,12,9,75,1,0,0,0,0,3,2,1,0,0,5,7,0,1,0,0,0,76,44,62,0,2,1,174,2,2,0,0,0,2,0,3,4,0,5,0,0,0,1,5,8.2,0,0,1,0,15,3,10,63,0,0,0,0,80,0.013513513513513514,0.01488095238095238,0.023809523809523808,0.027559055118110236,0.020338983050847456,0.058823529411764705,0,0,0.039473684210526314,0.030303030303030304,0.02066115702479339,0.02005730659025788,0,0.05555555555555555,0,0.017094017094017096,0.034482758620689655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-6.505023338831961e-5,Darcy Parish,0,15720,5,Essendon,2020,31,0
